UID        PID    PPID   LWP    C    NLWP   %CPU    %MEM    VSZ      RSS      TTY      STAT     START  TIME         PSR    STIME        COMMAND
yuvlux     4715   4170   4745   0    12     0.0     0.1     2983168  ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/gjs /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.Shell.Notifications
yuvlux     4715   4170   4747   0    12     0.0     0.1     2983168  ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/gjs /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.Shell.Notifications
yuvlux     4715   4170   4749   0    12     0.0     0.1     2983168  ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/gjs /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.Shell.Notifications
yuvlux     4715   4170   4750   0    12     0.0     0.1     2983168  ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/gjs /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.Shell.Notifications
yuvlux     4715   4170   4751   0    12     0.0     0.1     2983168  ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/gjs /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.Shell.Notifications
yuvlux     4715   4170   4752   0    12     0.0     0.1     2983168  ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/gjs /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.Shell.Notifications
yuvlux     4715   4170   4753   0    12     0.0     0.1     2983168  ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/gjs /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.Shell.Notifications
yuvlux     4715   4170   4754   0    12     0.0     0.1     2983168  ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/gjs /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.Shell.Notifications
yuvlux     4715   4170   4755   0    12     0.0     0.1     2983168  ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/gjs /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.Shell.Notifications
yuvlux     4715   4170   4756   0    12     0.0     0.1     2983168  ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/gjs /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.Shell.Notifications
yuvlux     4715   4170   4757   0    12     0.0     0.1     2983168  ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/gjs /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.Shell.Notifications
yuvlux     4785   4170   4785   0    4      0.0     0.0     612320   ?        ?        Ssl      Feb13  1:40         00:00:37 /usr/bin/ibus-daemon--panel /usr/bin/ibus-daemon --panel disable
yuvlux     4785   4170   4960   0    4      0.0     0.0     612320   ?        ?        Ssl      Feb13  1:40         00:00:00 /usr/bin/ibus-daemon--panel /usr/bin/ibus-daemon --panel disable
yuvlux     4785   4170   4961   0    4      0.0     0.0     612320   ?        ?        Ssl      Feb13  1:40         00:00:01 /usr/bin/ibus-daemon--panel /usr/bin/ibus-daemon --panel disable
yuvlux     4785   4170   4963   0    4      0.0     0.0     612320   ?        ?        Ssl      Feb13  1:40         00:01:01 /usr/bin/ibus-daemon--panel /usr/bin/ibus-daemon --panel disable
yuvlux     4795   4170   4795   0    5      0.0     0.0     478700   ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/libexec/gsd-a11y-settings /usr/libexec/gsd-a11y-settings
yuvlux     4795   4170   4835   0    5      0.0     0.0     478700   ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/libexec/gsd-a11y-settings /usr/libexec/gsd-a11y-settings
yuvlux     4795   4170   4836   0    5      0.0     0.0     478700   ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/libexec/gsd-a11y-settings /usr/libexec/gsd-a11y-settings
yuvlux     4795   4170   4838   0    5      0.0     0.0     478700   ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/libexec/gsd-a11y-settings /usr/libexec/gsd-a11y-settings
yuvlux     4795   4170   4938   0    5      0.0     0.0     478700   ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/libexec/gsd-a11y-settings /usr/libexec/gsd-a11y-settings
yuvlux     4813   4170   4813   0    5      0.0     0.0     617180   ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/libexec/gsd-color /usr/libexec/gsd-color
yuvlux     4813   4170   4845   0    5      0.0     0.0     617180   ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/libexec/gsd-color /usr/libexec/gsd-color
yuvlux     4813   4170   4846   0    5      0.0     0.0     617180   ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/libexec/gsd-color /usr/libexec/gsd-color
yuvlux     4813   4170   4847   0    5      0.0     0.0     617180   ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/libexec/gsd-color /usr/libexec/gsd-color
yuvlux     4813   4170   4852   0    5      0.0     0.0     617180   ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/libexec/gsd-color /usr/libexec/gsd-color
yuvlux     4816   4170   4816   0    5      0.0     0.0     490264   ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/libexec/gsd-datetime /usr/libexec/gsd-datetime
yuvlux     4816   4170   4858   0    5      0.0     0.0     490264   ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/libexec/gsd-datetime /usr/libexec/gsd-datetime
yuvlux     4816   4170   4862   0    5      0.0     0.0     490264   ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/libexec/gsd-datetime /usr/libexec/gsd-datetime
yuvlux     4816   4170   4866   0    5      0.0     0.0     490264   ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/libexec/gsd-datetime /usr/libexec/gsd-datetime
yuvlux     4816   4170   4931   0    5      0.0     0.0     490264   ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/libexec/gsd-datetime /usr/libexec/gsd-datetime
yuvlux     4820   4170   4820   0    5      0.0     0.0     617072   ?        ?        Ssl      Feb13  0:04         00:00:03 /usr/libexec/gsd-housekeeping /usr/libexec/gsd-housekeeping
yuvlux     4820   4170   4863   0    5      0.0     0.0     617072   ?        ?        Ssl      Feb13  0:04         00:00:00 /usr/libexec/gsd-housekeeping /usr/libexec/gsd-housekeeping
yuvlux     4820   4170   4864   0    5      0.0     0.0     617072   ?        ?        Ssl      Feb13  0:04         00:00:00 /usr/libexec/gsd-housekeeping /usr/libexec/gsd-housekeeping
yuvlux     4820   4170   4868   0    5      0.0     0.0     617072   ?        ?        Ssl      Feb13  0:04         00:00:00 /usr/libexec/gsd-housekeeping /usr/libexec/gsd-housekeeping
yuvlux     4820   4170   4933   0    5      0.0     0.0     617072   ?        ?        Ssl      Feb13  0:04         00:00:00 /usr/libexec/gsd-housekeeping /usr/libexec/gsd-housekeeping
yuvlux     4825   4170   4825   0    5      0.0     0.0     606616   ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/libexec/gsd-keyboard /usr/libexec/gsd-keyboard
yuvlux     4825   4170   4849   0    5      0.0     0.0     606616   ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/libexec/gsd-keyboard /usr/libexec/gsd-keyboard
yuvlux     4825   4170   4850   0    5      0.0     0.0     606616   ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/libexec/gsd-keyboard /usr/libexec/gsd-keyboard
yuvlux     4825   4170   4851   0    5      0.0     0.0     606616   ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/libexec/gsd-keyboard /usr/libexec/gsd-keyboard
yuvlux     4825   4170   4854   0    5      0.0     0.0     606616   ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/libexec/gsd-keyboard /usr/libexec/gsd-keyboard
yuvlux     4833   4170   4833   0    6      0.0     0.0     902856   ?        ?        Ssl      Feb13  0:05         00:00:03 /usr/libexec/gsd-media-keys /usr/libexec/gsd-media-keys
yuvlux     4833   4170   4884   0    6      0.0     0.0     902856   ?        ?        Ssl      Feb13  0:05         00:00:00 /usr/libexec/gsd-media-keys /usr/libexec/gsd-media-keys
yuvlux     4833   4170   4885   0    6      0.0     0.0     902856   ?        ?        Ssl      Feb13  0:05         00:00:00 /usr/libexec/gsd-media-keys /usr/libexec/gsd-media-keys
yuvlux     4833   4170   4886   0    6      0.0     0.0     902856   ?        ?        Ssl      Feb13  0:05         00:00:02 /usr/libexec/gsd-media-keys /usr/libexec/gsd-media-keys
yuvlux     4833   4170   4966   0    6      0.0     0.0     902856   ?        ?        Ssl      Feb13  0:05         00:00:00 /usr/libexec/gsd-media-keys /usr/libexec/gsd-media-keys
yuvlux     4833   4170   72739  0    6      0.0     0.0     902856   ?        ?        Ssl      Feb13  0:05         00:00:00 /usr/libexec/gsd-media-keys /usr/libexec/gsd-media-keys
yuvlux     4834   4170   4834   0    6      0.0     0.0     835876   ?        ?        Ssl      Feb13  0:02         00:00:00 /usr/libexec/gsd-power /usr/libexec/gsd-power
yuvlux     4834   4170   4870   0    6      0.0     0.0     835876   ?        ?        Ssl      Feb13  0:02         00:00:00 /usr/libexec/gsd-power /usr/libexec/gsd-power
yuvlux     4834   4170   4871   0    6      0.0     0.0     835876   ?        ?        Ssl      Feb13  0:02         00:00:00 /usr/libexec/gsd-power /usr/libexec/gsd-power
yuvlux     4834   4170   4874   0    6      0.0     0.0     835876   ?        ?        Ssl      Feb13  0:02         00:00:01 /usr/libexec/gsd-power /usr/libexec/gsd-power
yuvlux     4834   4170   4967   0    6      0.0     0.0     835876   ?        ?        Ssl      Feb13  0:02         00:00:00 /usr/libexec/gsd-power /usr/libexec/gsd-power
yuvlux     4834   4170   9031   0    6      0.0     0.0     835876   ?        ?        Ssl      Feb13  0:02         00:00:00 /usr/libexec/gsd-power /usr/libexec/gsd-power
yuvlux     4837   4170   4837   0    4      0.0     0.0     559292   ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/libexec/gsd-print-notifications /usr/libexec/gsd-print-notifications
yuvlux     4837   4170   4890   0    4      0.0     0.0     559292   ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/libexec/gsd-print-notifications /usr/libexec/gsd-print-notifications
yuvlux     4837   4170   4891   0    4      0.0     0.0     559292   ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/libexec/gsd-print-notifications /usr/libexec/gsd-print-notifications
yuvlux     4837   4170   4896   0    4      0.0     0.0     559292   ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/libexec/gsd-print-notifications /usr/libexec/gsd-print-notifications
yuvlux     4844   4170   4844   0    4      0.0     0.0     606704   ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/libexec/gsd-rfkill /usr/libexec/gsd-rfkill
yuvlux     4844   4170   4873   0    4      0.0     0.0     606704   ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/libexec/gsd-rfkill /usr/libexec/gsd-rfkill
yuvlux     4844   4170   4876   0    4      0.0     0.0     606704   ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/libexec/gsd-rfkill /usr/libexec/gsd-rfkill
yuvlux     4844   4170   4878   0    4      0.0     0.0     606704   ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/libexec/gsd-rfkill /usr/libexec/gsd-rfkill
yuvlux     4853   4170   4853   0    4      0.0     0.0     393400   ?        ?        Ssl      Feb13  0:02         00:00:00 /usr/libexec/gsd-screensaver-proxy /usr/libexec/gsd-screensaver-proxy
yuvlux     4853   4170   4880   0    4      0.0     0.0     393400   ?        ?        Ssl      Feb13  0:02         00:00:00 /usr/libexec/gsd-screensaver-proxy /usr/libexec/gsd-screensaver-proxy
yuvlux     4853   4170   4881   0    4      0.0     0.0     393400   ?        ?        Ssl      Feb13  0:02         00:00:00 /usr/libexec/gsd-screensaver-proxy /usr/libexec/gsd-screensaver-proxy
yuvlux     4853   4170   4883   0    4      0.0     0.0     393400   ?        ?        Ssl      Feb13  0:02         00:00:01 /usr/libexec/gsd-screensaver-proxy /usr/libexec/gsd-screensaver-proxy
yuvlux     4857   4170   4857   0    5      0.0     0.0     617796   ?        ?        Ssl      Feb13  0:04         00:00:01 /usr/libexec/gsd-sharing /usr/libexec/gsd-sharing
yuvlux     4857   4170   4893   0    5      0.0     0.0     617796   ?        ?        Ssl      Feb13  0:04         00:00:00 /usr/libexec/gsd-sharing /usr/libexec/gsd-sharing
yuvlux     4857   4170   4894   0    5      0.0     0.0     617796   ?        ?        Ssl      Feb13  0:04         00:00:00 /usr/libexec/gsd-sharing /usr/libexec/gsd-sharing
yuvlux     4857   4170   4895   0    5      0.0     0.0     617796   ?        ?        Ssl      Feb13  0:04         00:00:00 /usr/libexec/gsd-sharing /usr/libexec/gsd-sharing
yuvlux     4857   4170   4897   0    5      0.0     0.0     617796   ?        ?        Ssl      Feb13  0:04         00:00:02 /usr/libexec/gsd-sharing /usr/libexec/gsd-sharing
yuvlux     4867   4170   4867   0    6      0.0     0.2     1016028  ?        ?        Sl       Feb13  0:32         00:00:21 /usr/local/bin/vicinserver /usr/local/bin/vicinae server --replace
yuvlux     4867   4170   4955   0    6      0.0     0.2     1016028  ?        ?        Sl       Feb13  0:32         00:00:02 /usr/local/bin/vicinserver /usr/local/bin/vicinae server --replace
yuvlux     4867   4170   5442   0    6      0.0     0.2     1016028  ?        ?        Sl       Feb13  0:32         00:00:00 /usr/local/bin/vicinserver /usr/local/bin/vicinae server --replace
yuvlux     4867   4170   5443   0    6      0.0     0.2     1016028  ?        ?        Sl       Feb13  0:32         00:00:00 /usr/local/bin/vicinserver /usr/local/bin/vicinae server --replace
yuvlux     4867   4170   6425   0    6      0.0     0.2     1016028  ?        ?        Sl       Feb13  0:32         00:00:04 /usr/local/bin/vicinserver /usr/local/bin/vicinae server --replace
yuvlux     4867   4170   6426   0    6      0.0     0.2     1016028  ?        ?        Sl       Feb13  0:32         00:00:00 /usr/local/bin/vicinserver /usr/local/bin/vicinae server --replace
yuvlux     4869   4170   4869   0    6      0.0     0.0     690424   ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/libexec/gsd-smartcard /usr/libexec/gsd-smartcard
yuvlux     4869   4170   4888   0    6      0.0     0.0     690424   ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/libexec/gsd-smartcard /usr/libexec/gsd-smartcard
yuvlux     4869   4170   4889   0    6      0.0     0.0     690424   ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/libexec/gsd-smartcard /usr/libexec/gsd-smartcard
yuvlux     4869   4170   4902   0    6      0.0     0.0     690424   ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/libexec/gsd-smartcard /usr/libexec/gsd-smartcard
yuvlux     4869   4170   4952   0    6      0.0     0.0     690424   ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/libexec/gsd-smartcard /usr/libexec/gsd-smartcard
yuvlux     4869   4170   4956   0    6      0.0     0.0     690424   ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/libexec/gsd-smartcard /usr/libexec/gsd-smartcard
yuvlux     4875   4170   4875   0    5      0.0     0.0     473380   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/gsd-sound /usr/libexec/gsd-sound
yuvlux     4875   4170   4898   0    5      0.0     0.0     473380   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/gsd-sound /usr/libexec/gsd-sound
yuvlux     4875   4170   4899   0    5      0.0     0.0     473380   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/gsd-sound /usr/libexec/gsd-sound
yuvlux     4875   4170   4916   0    5      0.0     0.0     473380   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/gsd-sound /usr/libexec/gsd-sound
yuvlux     4875   4170   4940   0    5      0.0     0.0     473380   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/gsd-sound /usr/libexec/gsd-sound
yuvlux     4879   4170   4879   0    5      0.0     0.0     632728   ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/libexec/gsd-usb-protection /usr/libexec/gsd-usb-protection
yuvlux     4879   4170   4900   0    5      0.0     0.0     632728   ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/libexec/gsd-usb-protection /usr/libexec/gsd-usb-protection
yuvlux     4879   4170   4901   0    5      0.0     0.0     632728   ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/libexec/gsd-usb-protection /usr/libexec/gsd-usb-protection
yuvlux     4879   4170   4905   0    5      0.0     0.0     632728   ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/libexec/gsd-usb-protection /usr/libexec/gsd-usb-protection
yuvlux     4879   4170   4937   0    5      0.0     0.0     632728   ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/libexec/gsd-usb-protection /usr/libexec/gsd-usb-protection
yuvlux     4882   4170   4882   0    5      0.0     0.0     617868   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/gsd-wwan /usr/libexec/gsd-wwan
yuvlux     4882   4170   4919   0    5      0.0     0.0     617868   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/gsd-wwan /usr/libexec/gsd-wwan
yuvlux     4882   4170   4920   0    5      0.0     0.0     617868   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/gsd-wwan /usr/libexec/gsd-wwan
yuvlux     4882   4170   4926   0    5      0.0     0.0     617868   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/gsd-wwan /usr/libexec/gsd-wwan
yuvlux     4882   4170   4942   0    5      0.0     0.0     617868   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/gsd-wwan /usr/libexec/gsd-wwan
yuvlux     4892   4170   4892   0    4      0.0     0.0     314536   ?        ?        Sl       Feb13  0:00         00:00:00 /usr/libexec/gsd-disk-utility-notify /usr/libexec/gsd-disk-utility-notify
yuvlux     4892   4170   4908   0    4      0.0     0.0     314536   ?        ?        Sl       Feb13  0:00         00:00:00 /usr/libexec/gsd-disk-utility-notify /usr/libexec/gsd-disk-utility-notify
yuvlux     4892   4170   4909   0    4      0.0     0.0     314536   ?        ?        Sl       Feb13  0:00         00:00:00 /usr/libexec/gsd-disk-utility-notify /usr/libexec/gsd-disk-utility-notify
yuvlux     4892   4170   4923   0    4      0.0     0.0     314536   ?        ?        Sl       Feb13  0:00         00:00:00 /usr/libexec/gsd-disk-utility-notify /usr/libexec/gsd-disk-utility-notify
yuvlux     4918   4170   4918   0    33     0.0     0.1     4033416  ?        ?        Sl       Feb13  0:49         00:00:00 /usr/bin/warp-taskbar /usr/bin/warp-taskbar
yuvlux     4918   4170   4969   0    33     0.0     0.1     4033416  ?        ?        Sl       Feb13  0:49         00:00:00 /usr/bin/warp-taskbar /usr/bin/warp-taskbar
yuvlux     4918   4170   4970   0    33     0.0     0.1     4033416  ?        ?        Sl       Feb13  0:49         00:00:00 /usr/bin/warp-taskbar /usr/bin/warp-taskbar
yuvlux     4918   4170   4971   0    33     0.0     0.1     4033416  ?        ?        Sl       Feb13  0:49         00:00:00 /usr/bin/warp-taskbar /usr/bin/warp-taskbar
yuvlux     4918   4170   4972   0    33     0.0     0.1     4033416  ?        ?        Sl       Feb13  0:49         00:00:00 /usr/bin/warp-taskbar /usr/bin/warp-taskbar
yuvlux     4918   4170   4973   0    33     0.0     0.1     4033416  ?        ?        Sl       Feb13  0:49         00:00:00 /usr/bin/warp-taskbar /usr/bin/warp-taskbar
yuvlux     4918   4170   4974   0    33     0.0     0.1     4033416  ?        ?        Sl       Feb13  0:49         00:00:00 /usr/bin/warp-taskbar /usr/bin/warp-taskbar
yuvlux     4918   4170   4975   0    33     0.0     0.1     4033416  ?        ?        Sl       Feb13  0:49         00:00:00 /usr/bin/warp-taskbar /usr/bin/warp-taskbar
yuvlux     4918   4170   4976   0    33     0.0     0.1     4033416  ?        ?        Sl       Feb13  0:49         00:00:00 /usr/bin/warp-taskbar /usr/bin/warp-taskbar
yuvlux     4918   4170   4977   0    33     0.0     0.1     4033416  ?        ?        Sl       Feb13  0:49         00:00:00 /usr/bin/warp-taskbar /usr/bin/warp-taskbar
yuvlux     4918   4170   4978   0    33     0.0     0.1     4033416  ?        ?        Sl       Feb13  0:49         00:00:00 /usr/bin/warp-taskbar /usr/bin/warp-taskbar
yuvlux     4918   4170   4980   0    33     0.0     0.1     4033416  ?        ?        Sl       Feb13  0:49         00:00:00 /usr/bin/warp-taskbar /usr/bin/warp-taskbar
yuvlux     4918   4170   4981   0    33     0.0     0.1     4033416  ?        ?        Sl       Feb13  0:49         00:00:00 /usr/bin/warp-taskbar /usr/bin/warp-taskbar
yuvlux     4918   4170   4982   0    33     0.0     0.1     4033416  ?        ?        Sl       Feb13  0:49         00:00:00 /usr/bin/warp-taskbar /usr/bin/warp-taskbar
yuvlux     4918   4170   4983   0    33     0.0     0.1     4033416  ?        ?        Sl       Feb13  0:49         00:00:00 /usr/bin/warp-taskbar /usr/bin/warp-taskbar
yuvlux     4918   4170   4984   0    33     0.0     0.1     4033416  ?        ?        Sl       Feb13  0:49         00:00:00 /usr/bin/warp-taskbar /usr/bin/warp-taskbar
yuvlux     4918   4170   4985   0    33     0.0     0.1     4033416  ?        ?        Sl       Feb13  0:49         00:00:00 /usr/bin/warp-taskbar /usr/bin/warp-taskbar
yuvlux     4918   4170   4986   0    33     0.0     0.1     4033416  ?        ?        Sl       Feb13  0:49         00:00:00 /usr/bin/warp-taskbar /usr/bin/warp-taskbar
yuvlux     4918   4170   4987   0    33     0.0     0.1     4033416  ?        ?        Sl       Feb13  0:49         00:00:00 /usr/bin/warp-taskbar /usr/bin/warp-taskbar
yuvlux     4918   4170   4988   0    33     0.0     0.1     4033416  ?        ?        Sl       Feb13  0:49         00:00:00 /usr/bin/warp-taskbar /usr/bin/warp-taskbar
yuvlux     4918   4170   4989   0    33     0.0     0.1     4033416  ?        ?        Sl       Feb13  0:49         00:00:00 /usr/bin/warp-taskbar /usr/bin/warp-taskbar
yuvlux     4918   4170   4992   0    33     0.0     0.1     4033416  ?        ?        Sl       Feb13  0:49         00:00:00 /usr/bin/warp-taskbar /usr/bin/warp-taskbar
yuvlux     4918   4170   4995   0    33     0.0     0.1     4033416  ?        ?        Sl       Feb13  0:49         00:00:00 /usr/bin/warp-taskbar /usr/bin/warp-taskbar
yuvlux     4918   4170   4996   0    33     0.0     0.1     4033416  ?        ?        Sl       Feb13  0:49         00:00:00 /usr/bin/warp-taskbar /usr/bin/warp-taskbar
yuvlux     4918   4170   4997   0    33     0.0     0.1     4033416  ?        ?        Sl       Feb13  0:49         00:00:48 /usr/bin/warp-taskbar /usr/bin/warp-taskbar
yuvlux     4918   4170   5006   0    33     0.0     0.1     4033416  ?        ?        Sl       Feb13  0:49         00:00:00 /usr/bin/warp-taskbar /usr/bin/warp-taskbar
yuvlux     4918   4170   5009   0    33     0.0     0.1     4033416  ?        ?        Sl       Feb13  0:49         00:00:00 /usr/bin/warp-taskbar /usr/bin/warp-taskbar
yuvlux     4918   4170   5010   0    33     0.0     0.1     4033416  ?        ?        Sl       Feb13  0:49         00:00:00 /usr/bin/warp-taskbar /usr/bin/warp-taskbar
yuvlux     4918   4170   5012   0    33     0.0     0.1     4033416  ?        ?        Sl       Feb13  0:49         00:00:00 /usr/bin/warp-taskbar /usr/bin/warp-taskbar
yuvlux     4918   4170   5018   0    33     0.0     0.1     4033416  ?        ?        Sl       Feb13  0:49         00:00:00 /usr/bin/warp-taskbar /usr/bin/warp-taskbar
yuvlux     4918   4170   5457   0    33     0.0     0.1     4033416  ?        ?        Sl       Feb13  0:49         00:00:00 /usr/bin/warp-taskbar /usr/bin/warp-taskbar
yuvlux     4918   4170   5458   0    33     0.0     0.1     4033416  ?        ?        Sl       Feb13  0:49         00:00:00 /usr/bin/warp-taskbar /usr/bin/warp-taskbar
yuvlux     4918   4170   6347   0    33     0.0     0.1     4033416  ?        ?        Sl       Feb13  0:49         00:00:00 /usr/bin/warp-taskbar /usr/bin/warp-taskbar
yuvlux     4991   4785   4991   0    5      0.0     0.0     466492   ?        ?        Sl       Feb13  0:00         00:00:00 /usr/libexec/ibus-dconf /usr/libexec/ibus-dconf
yuvlux     4991   4785   4998   0    5      0.0     0.0     466492   ?        ?        Sl       Feb13  0:00         00:00:00 /usr/libexec/ibus-dconf /usr/libexec/ibus-dconf
yuvlux     4991   4785   4999   0    5      0.0     0.0     466492   ?        ?        Sl       Feb13  0:00         00:00:00 /usr/libexec/ibus-dconf /usr/libexec/ibus-dconf
yuvlux     4991   4785   5007   0    5      0.0     0.0     466492   ?        ?        Sl       Feb13  0:00         00:00:00 /usr/libexec/ibus-dconf /usr/libexec/ibus-dconf
yuvlux     4991   4785   5017   0    5      0.0     0.0     466492   ?        ?        Sl       Feb13  0:00         00:00:00 /usr/libexec/ibus-dconf /usr/libexec/ibus-dconf
yuvlux     4993   4785   4993   0    6      0.0     0.1     732732   ?        ?        Sl       Feb13  0:19         00:00:06 /usr/libexec/ibus-extension-gtk3 /usr/libexec/ibus-extension-gtk3
yuvlux     4993   4785   5025   0    6      0.0     0.1     732732   ?        ?        Sl       Feb13  0:19         00:00:00 /usr/libexec/ibus-extension-gtk3 /usr/libexec/ibus-extension-gtk3
yuvlux     4993   4785   5026   0    6      0.0     0.1     732732   ?        ?        Sl       Feb13  0:19         00:00:00 /usr/libexec/ibus-extension-gtk3 /usr/libexec/ibus-extension-gtk3
yuvlux     4993   4785   5028   0    6      0.0     0.1     732732   ?        ?        Sl       Feb13  0:19         00:00:12 /usr/libexec/ibus-extension-gtk3 /usr/libexec/ibus-extension-gtk3
yuvlux     4993   4785   5029   0    6      0.0     0.1     732732   ?        ?        Sl       Feb13  0:19         00:00:00 /usr/libexec/ibus-extension-gtk3 /usr/libexec/ibus-extension-gtk3
yuvlux     4993   4785   6740   0    6      0.0     0.1     732732   ?        ?        Sl       Feb13  0:19         00:00:00 /usr/libexec/ibus-extension-gtk3 /usr/libexec/ibus-extension-gtk3
yuvlux     5022   4170   5022   0    4      0.0     0.0     632232   ?        ?        Sl       Feb13  0:00         00:00:00 /usr/libexec/gsd-printer /usr/libexec/gsd-printer
yuvlux     5022   4170   5030   0    4      0.0     0.0     632232   ?        ?        Sl       Feb13  0:00         00:00:00 /usr/libexec/gsd-printer /usr/libexec/gsd-printer
yuvlux     5022   4170   5031   0    4      0.0     0.0     632232   ?        ?        Sl       Feb13  0:00         00:00:00 /usr/libexec/gsd-printer /usr/libexec/gsd-printer
yuvlux     5022   4170   5032   0    4      0.0     0.0     632232   ?        ?        Sl       Feb13  0:00         00:00:00 /usr/libexec/gsd-printer /usr/libexec/gsd-printer
yuvlux     5046   4170   5046   0    4      0.0     0.0     819316   ?        ?        Ssl      Feb13  0:10         00:00:03 /usr/libexec/ibus-portal /usr/libexec/ibus-portal
yuvlux     5046   4170   5054   0    4      0.0     0.0     819316   ?        ?        Ssl      Feb13  0:10         00:00:00 /usr/libexec/ibus-portal /usr/libexec/ibus-portal
yuvlux     5046   4170   5055   0    4      0.0     0.0     819316   ?        ?        Ssl      Feb13  0:10         00:00:00 /usr/libexec/ibus-portal /usr/libexec/ibus-portal
yuvlux     5046   4170   5056   0    4      0.0     0.0     819316   ?        ?        Ssl      Feb13  0:10         00:00:05 /usr/libexec/ibus-portal /usr/libexec/ibus-portal
yuvlux     5047   4170   5047   0    5      0.0     0.0     512900   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/abrt-applet--gapplication-service /usr/bin/abrt-applet --gapplication-service
yuvlux     5047   4170   5107   0    5      0.0     0.0     512900   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/abrt-applet--gapplication-service /usr/bin/abrt-applet --gapplication-service
yuvlux     5047   4170   5108   0    5      0.0     0.0     512900   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/abrt-applet--gapplication-service /usr/bin/abrt-applet --gapplication-service
